user_id,signup_date,platform,country,user_type
1682,2025-02-12,Android,Malaysia,New User
1683,2025-04-10,Android,Indonesia,Returning User
1684,2025-05-06,iOS,Thailand,Returning User
1685,2025-02-10,iOS,Thailand,New User
1686,2025-06-01,Web,Singapore,Returning User
1687,2025-03-14,Android,Indonesia,Returning User
1688,2025-02-02,Web,Singapore,Returning User
1689,2025-05-30,Android,Singapore,New User
1690,2025-04-20,Android,Singapore,Returning User
1691,2025-01-15,iOS,Malaysia,New User
1692,2025-03-21,iOS,Indonesia,Returning User
1693,2025-01-30,Android,Indonesia,Returning User
1694,2025-01-10,Android,Thailand,Returning User
1695,2025-04-18,Android,Thailand,Returning User
1696,2025-03-23,Android,Thailand,New User
1697,2025-01-26,Web,Indonesia,Returning User
1698,2025-02-22,Android,Singapore,New User
1699,2025-03-18,Android,Thailand,New User
1700,2025-06-12,Web,Indonesia,Returning User
1701,2025-05-18,Android,Singapore,New User
1702,2025-05-27,Android,Malaysia,Returning User
1703,2025-01-24,iOS,Indonesia,Returning User
1704,2025-03-11,Android,Thailand,Returning User
1705,2025-03-30,iOS,Singapore,Returning User
1706,2025-03-18,Android,Singapore,New User
1707,2025-04-13,Android,Thailand,Returning User
1708,2025-05-21,Android,Indonesia,Returning User
1709,2025-05-13,Web,Thailand,New User
1710,2025-04-30,Android,Thailand,Returning User
1711,2025-06-10,Android,Malaysia,New User
1712,2025-02-07,Android,Singapore,Returning User
1713,2025-04-16,Android,Indonesia,Returning User
1714,2025-04-16,Android,Singapore,Returning User
1715,2025-03-07,iOS,Malaysia,Returning User
1716,2025-01-30,Android,Indonesia,New User
1717,2025-03-21,Android,Thailand,Returning User
1718,2025-01-10,Android,Singapore,New User
1719,2025-03-08,iOS,Singapore,Returning User
1720,2025-02-15,iOS,Indonesia,Returning User
1721,2025-05-05,iOS,Indonesia,Returning User
1722,2025-01-22,Android,Singapore,Returning User
1723,2025-04-15,Web,Indonesia,New User
1724,2025-02-05,Android,Indonesia,Returning User
1725,2025-05-29,Web,Singapore,Returning User
1726,2025-01-24,Android,Indonesia,Returning User
1727,2025-03-22,Android,Thailand,Returning User
1728,2025-03-02,Web,Malaysia,New User
1729,2025-02-14,Android,Singapore,Returning User
1730,2025-03-07,Web,Indonesia,Returning User
1731,2025-04-06,iOS,Indonesia,New User
1732,2025-04-19,Android,Malaysia,Returning User
1733,2025-02-07,Android,Singapore,Returning User
1734,2025-01-06,iOS,Indonesia,Returning User
1735,2025-06-19,iOS,Indonesia,Returning User
1736,2025-06-21,Android,Thailand,New User
1737,2025-06-29,Android,Indonesia,Returning User
1738,2025-03-02,Web,Thailand,New User
1739,2025-04-11,Web,Singapore,New User
1740,2025-03-02,Android,Malaysia,Returning User
1741,2025-06-11,Android,Thailand,Returning User
1742,2025-03-12,Web,Thailand,Returning User
1743,2025-04-16,Web,Singapore,Returning User
1744,2025-01-26,Web,Singapore,Returning User
1745,2025-04-01,Android,Singapore,Returning User
1746,2025-01-08,iOS,Malaysia,Returning User
1747,2025-06-14,Android,Thailand,New User
1748,2025-03-20,Android,Indonesia,New User
1749,2025-03-05,iOS,Malaysia,Returning User
1750,2025-06-25,Android,Singapore,Returning User
1751,2025-02-04,Android,Singapore,Returning User
1752,2025-02-20,Android,Singapore,New User
1753,2025-04-07,Web,Malaysia,New User
1754,2025-01-06,Web,Malaysia,Returning User
1755,2025-04-29,Android,Malaysia,New User
1756,2025-06-08,Android,Singapore,New User
1757,2025-04-05,Android,Indonesia,New User
1758,2025-05-15,Android,Thailand,Returning User
1759,2025-05-07,Android,Malaysia,New User
1760,2025-03-10,Android,Thailand,New User
1761,2025-04-21,Web,Malaysia,Returning User
1762,2025-03-14,iOS,Malaysia,Returning User
1763,2025-04-15,iOS,Indonesia,New User
1764,2025-03-09,Android,Thailand,Returning User
1765,2025-04-05,iOS,Thailand,New User
1766,2025-05-01,Android,Singapore,Returning User
1767,2025-04-12,iOS,Thailand,Returning User
1768,2025-06-02,Android,Indonesia,Returning User
1769,2025-01-14,Android,Malaysia,Returning User
1770,2025-04-01,Web,Indonesia,New User
1771,2025-05-10,iOS,Singapore,Returning User
1772,2025-06-21,Android,Indonesia,Returning User
1773,2025-03-08,Android,Thailand,Returning User
1774,2025-04-30,Android,Singapore,Returning User
1775,2025-04-21,Android,Indonesia,New User
1776,2025-02-02,Android,Singapore,Returning User
1777,2025-04-21,Android,Singapore,Returning User
1778,2025-03-09,iOS,Thailand,Returning User
1779,2025-03-22,iOS,Thailand,Returning User
1780,2025-02-08,iOS,Thailand,New User
1781,2025-02-08,Android,Malaysia,New User
1782,2025-03-08,Android,Thailand,Returning User
1783,2025-05-07,Android,Singapore,Returning User
1784,2025-05-24,Android,Thailand,New User
1785,2025-02-07,Android,Indonesia,New User
1786,2025-03-14,Android,Malaysia,Returning User
1787,2025-03-11,iOS,Malaysia,Returning User
1788,2025-01-02,iOS,Malaysia,Returning User
1789,2025-01-20,Android,Thailand,Returning User
1790,2025-03-26,Android,Indonesia,New User
1791,2025-06-01,Web,Indonesia,Returning User
1792,2025-02-09,Android,Thailand,Returning User
1793,2025-06-18,Android,Singapore,Returning User
1794,2025-01-02,Android,Indonesia,Returning User
1795,2025-04-26,Android,Malaysia,New User
1796,2025-01-13,Web,Singapore,New User
1797,2025-01-15,iOS,Thailand,New User
1798,2025-03-07,Android,Thailand,New User
1799,2025-02-23,Android,Thailand,New User
1800,2025-06-17,Android,Singapore,Returning User
1801,2025-04-21,iOS,Singapore,Returning User
1802,2025-06-04,Android,Indonesia,Returning User
1803,2025-05-12,Android,Thailand,Returning User
1804,2025-05-02,Android,Thailand,New User
1805,2025-04-19,Web,Malaysia,Returning User
1806,2025-04-20,Android,Singapore,Returning User
1807,2025-06-23,Android,Malaysia,Returning User
1808,2025-05-15,iOS,Indonesia,New User
1809,2025-04-22,Android,Thailand,New User
1810,2025-02-02,iOS,Singapore,Returning User
1811,2025-05-14,Android,Indonesia,Returning User
1812,2025-01-12,iOS,Thailand,Returning User
1813,2025-04-29,iOS,Singapore,New User
1814,2025-05-30,Android,Indonesia,New User
1815,2025-06-19,Android,Malaysia,Returning User
1816,2025-01-12,Android,Singapore,New User
1817,2025-04-27,iOS,Thailand,Returning User
1818,2025-03-09,Android,Malaysia,New User
1819,2025-01-21,iOS,Singapore,Returning User
1820,2025-01-28,Android,Indonesia,New User
1821,2025-01-30,Android,Thailand,Returning User
1822,2025-04-14,Web,Thailand,New User
1823,2025-06-07,Android,Thailand,Returning User
1824,2025-01-23,Android,Indonesia,New User
1825,2025-01-05,iOS,Malaysia,Returning User
1826,2025-02-23,Android,Malaysia,Returning User
1827,2025-04-22,Web,Malaysia,New User
1828,2025-04-29,Android,Thailand,New User
1829,2025-02-12,Web,Thailand,Returning User
1830,2025-05-01,Android,Thailand,Returning User
1831,2025-02-21,Android,Thailand,New User
1832,2025-01-03,Android,Thailand,Returning User
1833,2025-05-07,iOS,Singapore,New User
1834,2025-04-13,Android,Thailand,New User
1835,2025-01-16,iOS,Thailand,Returning User
1836,2025-05-22,Android,Thailand,Returning User
1837,2025-01-30,Android,Singapore,Returning User
1838,2025-04-22,Android,Singapore,Returning User
1839,2025-05-01,Android,Malaysia,Returning User
1840,2025-05-31,Web,Singapore,Returning User
1841,2025-06-18,Android,Singapore,Returning User
1842,2025-04-10,Web,Singapore,Returning User
1843,2025-02-11,iOS,Singapore,Returning User
1844,2025-01-23,iOS,Malaysia,New User
1845,2025-02-10,iOS,Indonesia,Returning User
1846,2025-05-07,Android,Malaysia,Returning User
1847,2025-01-05,Android,Singapore,New User
1848,2025-02-10,Android,Indonesia,Returning User
1849,2025-03-28,Android,Malaysia,New User
1850,2025-02-27,Android,Singapore,Returning User
1851,2025-01-12,iOS,Singapore,Returning User
1852,2025-06-26,Web,Indonesia,Returning User
1853,2025-04-23,iOS,Indonesia,Returning User
1854,2025-06-06,iOS,Indonesia,Returning User
1855,2025-01-11,iOS,Malaysia,Returning User
1856,2025-02-22,Web,Malaysia,Returning User
1857,2025-04-24,iOS,Thailand,Returning User
1858,2025-01-26,Android,Singapore,New User
1859,2025-02-05,Android,Malaysia,Returning User
1860,2025-04-17,iOS,Indonesia,New User
1861,2025-05-02,Android,Malaysia,New User
1862,2025-04-06,iOS,Thailand,New User
1863,2025-06-20,Android,Thailand,Returning User
1864,2025-02-05,Web,Thailand,Returning User
1865,2025-04-28,Web,Singapore,Returning User
1866,2025-04-24,Android,Indonesia,Returning User
1867,2025-05-13,Web,Indonesia,New User
1868,2025-04-13,Web,Malaysia,Returning User
1869,2025-04-11,iOS,Malaysia,Returning User
1870,2025-01-15,Web,Singapore,Returning User
1871,2025-06-24,iOS,Singapore,Returning User
1872,2025-03-22,Web,Indonesia,Returning User
1873,2025-05-16,iOS,Malaysia,Returning User
1874,2025-04-25,iOS,Thailand,Returning User
1875,2025-06-16,Android,Malaysia,Returning User
1876,2025-01-22,Android,Singapore,New User
1877,2025-02-02,iOS,Singapore,New User
1878,2025-05-11,iOS,Singapore,Returning User
1879,2025-02-10,Android,Singapore,New User
1880,2025-03-19,iOS,Indonesia,Returning User
1881,2025-04-06,Android,Singapore,New User
1882,2025-06-16,Web,Thailand,New User
1883,2025-01-02,Android,Malaysia,Returning User
1884,2025-05-29,iOS,Malaysia,New User
1885,2025-03-14,iOS,Malaysia,Returning User
1886,2025-05-14,iOS,Indonesia,New User
1887,2025-05-30,Android,Singapore,Returning User
1888,2025-02-07,iOS,Thailand,New User
1889,2025-01-16,Android,Malaysia,Returning User
1890,2025-04-25,Android,Thailand,Returning User
1891,2025-05-13,iOS,Singapore,Returning User
1892,2025-06-12,Android,Thailand,Returning User
1893,2025-05-06,iOS,Thailand,Returning User
1894,2025-02-06,iOS,Thailand,Returning User
1895,2025-02-03,Web,Indonesia,Returning User
1896,2025-04-27,Android,Malaysia,Returning User
1897,2025-04-05,Web,Indonesia,Returning User
1898,2025-04-15,Android,Singapore,Returning User
1899,2025-01-11,iOS,Indonesia,New User
1900,2025-04-06,Android,Thailand,New User
1901,2025-02-06,Android,Thailand,New User
1902,2025-03-20,Web,Malaysia,New User
1903,2025-05-06,Android,Singapore,New User
1904,2025-01-12,Android,Singapore,Returning User
1905,2025-03-28,iOS,Thailand,Returning User
1906,2025-06-05,Android,Malaysia,Returning User
1907,2025-04-28,iOS,Thailand,New User
1908,2025-03-25,Android,Thailand,New User
1909,2025-04-12,Android,Indonesia,Returning User
1910,2025-04-24,iOS,Indonesia,Returning User
1911,2025-01-07,iOS,Singapore,Returning User
1912,2025-02-01,iOS,Indonesia,New User
1913,2025-06-08,iOS,Indonesia,Returning User
1914,2025-05-14,Android,Thailand,Returning User
1915,2025-01-05,Android,Malaysia,Returning User
1916,2025-03-12,iOS,Malaysia,Returning User
1917,2025-05-29,Android,Singapore,Returning User
1918,2025-01-12,Android,Indonesia,New User
1919,2025-02-16,Android,Singapore,New User
1920,2025-01-24,Android,Indonesia,Returning User
1921,2025-03-15,Android,Singapore,Returning User
1922,2025-02-09,Android,Thailand,Returning User
1923,2025-01-16,iOS,Singapore,New User
1924,2025-01-15,Android,Indonesia,New User
1925,2025-04-16,Web,Singapore,New User
1926,2025-01-31,Android,Malaysia,Returning User
1927,2025-05-31,Android,Thailand,Returning User
1928,2025-03-10,Android,Thailand,Returning User
1929,2025-01-17,Android,Thailand,Returning User
1930,2025-01-05,Android,Indonesia,New User
1931,2025-05-23,iOS,Malaysia,New User
1932,2025-04-15,Android,Malaysia,Returning User
1933,2025-02-06,Android,Malaysia,Returning User
1934,2025-05-18,Web,Thailand,New User
1935,2025-04-29,Web,Singapore,Returning User
1936,2025-02-12,Android,Thailand,New User
1937,2025-03-06,Web,Thailand,Returning User
1938,2025-06-11,Android,Singapore,New User
1939,2025-05-17,iOS,Singapore,New User
1940,2025-06-28,Android,Malaysia,Returning User
1941,2025-03-13,Web,Malaysia,Returning User
1942,2025-03-23,Web,Singapore,Returning User
1943,2025-04-26,Android,Singapore,New User
1944,2025-04-28,Web,Singapore,New User
1945,2025-06-27,Android,Indonesia,Returning User
1946,2025-01-02,Web,Malaysia,Returning User
1947,2025-06-28,iOS,Thailand,Returning User
1948,2025-06-16,iOS,Indonesia,Returning User
1949,2025-06-21,Android,Indonesia,New User
1950,2025-04-07,Web,Singapore,New User
1951,2025-06-28,Web,Indonesia,Returning User
1952,2025-02-19,Android,Malaysia,Returning User
1953,2025-03-13,iOS,Singapore,New User
1954,2025-06-07,iOS,Malaysia,New User
1955,2025-05-07,Web,Indonesia,New User
1956,2025-06-30,iOS,Malaysia,New User
1957,2025-06-13,Android,Singapore,Returning User
1958,2025-05-07,Android,Malaysia,Returning User
1959,2025-05-25,iOS,Malaysia,New User
1960,2025-02-02,iOS,Malaysia,New User
1961,2025-05-26,Web,Singapore,New User
1962,2025-06-23,Android,Singapore,Returning User
1963,2025-04-27,Android,Thailand,Returning User
1964,2025-06-16,Android,Singapore,Returning User
1965,2025-04-15,Android,Thailand,Returning User
1966,2025-05-13,iOS,Malaysia,New User
1967,2025-04-18,iOS,Singapore,New User
1968,2025-02-19,Android,Indonesia,Returning User
1969,2025-02-27,Web,Thailand,Returning User
1970,2025-03-05,Android,Singapore,New User
1971,2025-06-10,iOS,Indonesia,Returning User
1972,2025-01-07,iOS,Singapore,Returning User
1973,2025-03-05,Android,Malaysia,Returning User
1974,2025-01-14,Web,Malaysia,Returning User
1975,2025-06-03,iOS,Indonesia,Returning User
1976,2025-05-29,Android,Indonesia,Returning User
1977,2025-04-07,Android,Indonesia,Returning User
1978,2025-01-16,Web,Thailand,New User
1979,2025-06-06,iOS,Indonesia,New User
1980,2025-01-15,iOS,Singapore,Returning User
1981,2025-04-13,Android,Thailand,New User
1982,2025-06-03,iOS,Indonesia,Returning User
1983,2025-04-29,iOS,Indonesia,New User
1984,2025-06-22,iOS,Thailand,Returning User
1985,2025-05-31,Android,Indonesia,New User
1986,2025-01-18,iOS,Malaysia,Returning User
1987,2025-02-02,iOS,Singapore,New User
1988,2025-05-04,iOS,Thailand,New User
1989,2025-02-05,iOS,Indonesia,New User
1990,2025-05-30,Android,Singapore,New User
1991,2025-05-19,iOS,Malaysia,Returning User
1992,2025-06-04,Android,Singapore,Returning User
1993,2025-05-13,iOS,Malaysia,New User
1994,2025-05-10,Web,Indonesia,Returning User
1995,2025-02-20,Web,Malaysia,Returning User
1996,2025-03-29,Android,Thailand,Returning User
1997,2025-04-30,iOS,Singapore,Returning User
1998,2025-05-25,Web,Singapore,Returning User
1999,2025-02-11,Android,Indonesia,Returning User
2000,2025-01-01,iOS,Malaysia,Returning User
2001,2025-02-24,Android,Singapore,Returning User
2002,2025-04-07,Android,Malaysia,Returning User
2003,2025-01-02,Android,Indonesia,New User
2004,2025-05-23,Android,Singapore,Returning User
2005,2025-06-11,iOS,Singapore,New User
2006,2025-01-08,Android,Singapore,New User
2007,2025-03-09,iOS,Singapore,Returning User
2008,2025-03-04,Android,Indonesia,New User
2009,2025-03-09,Web,Indonesia,Returning User
2010,2025-02-05,Android,Indonesia,New User
2011,2025-02-23,Android,Malaysia,New User
2012,2025-04-06,iOS,Thailand,Returning User
2013,2025-01-17,Android,Malaysia,Returning User
2014,2025-02-19,iOS,Singapore,New User
2015,2025-04-20,Web,Malaysia,Returning User
2016,2025-06-07,iOS,Singapore,Returning User
2017,2025-03-25,Android,Singapore,Returning User
2018,2025-05-11,Web,Thailand,New User
2019,2025-01-21,iOS,Indonesia,New User
2020,2025-04-10,iOS,Singapore,Returning User
2021,2025-04-29,Android,Singapore,Returning User
2022,2025-05-04,iOS,Thailand,Returning User
2023,2025-05-29,Android,Indonesia,New User
2024,2025-02-21,Android,Malaysia,New User
2025,2025-03-20,Android,Thailand,Returning User
2026,2025-04-06,Android,Indonesia,New User
2027,2025-01-22,Android,Singapore,New User
2028,2025-01-11,Android,Singapore,Returning User
2029,2025-04-30,Android,Singapore,Returning User
2030,2025-03-23,Android,Indonesia,New User
2031,2025-03-01,Android,Indonesia,New User
2032,2025-01-22,Android,Indonesia,Returning User
2033,2025-02-28,Android,Indonesia,New User
2034,2025-05-20,Android,Malaysia,Returning User
2035,2025-03-06,Android,Singapore,New User
2036,2025-06-04,Web,Singapore,New User
2037,2025-03-18,Android,Singapore,Returning User
2038,2025-04-14,Web,Indonesia,Returning User
2039,2025-05-12,Web,Malaysia,Returning User
2040,2025-02-28,Android,Malaysia,Returning User
2041,2025-05-13,iOS,Thailand,Returning User
2042,2025-04-29,Android,Indonesia,New User
2043,2025-02-18,Android,Thailand,New User
2044,2025-04-26,Web,Indonesia,New User
2045,2025-05-28,Web,Singapore,Returning User
2046,2025-01-03,Android,Singapore,New User
2047,2025-04-18,Android,Thailand,Returning User
2048,2025-06-26,iOS,Singapore,Returning User
2049,2025-05-26,iOS,Malaysia,New User
2050,2025-03-26,iOS,Thailand,Returning User
2051,2025-02-22,Web,Indonesia,Returning User
2052,2025-02-18,Android,Singapore,Returning User
2053,2025-04-26,iOS,Singapore,New User
2054,2025-01-27,iOS,Malaysia,New User
2055,2025-06-26,iOS,Indonesia,New User
2056,2025-01-18,Web,Thailand,New User
2057,2025-03-01,Android,Indonesia,Returning User
2058,2025-04-05,iOS,Malaysia,New User
2059,2025-04-16,Android,Indonesia,New User
2060,2025-04-18,Android,Indonesia,New User
2061,2025-02-22,Android,Malaysia,New User
2062,2025-06-20,Android,Singapore,Returning User
2063,2025-05-09,iOS,Thailand,New User
2064,2025-01-02,Web,Thailand,New User
2065,2025-04-13,iOS,Malaysia,Returning User
2066,2025-05-26,Web,Thailand,Returning User
2067,2025-01-11,iOS,Singapore,Returning User
2068,2025-04-27,Android,Singapore,New User
2069,2025-02-14,Android,Malaysia,Returning User
2070,2025-04-21,Android,Malaysia,Returning User
2071,2025-01-25,Android,Indonesia,New User
2072,2025-02-10,Android,Singapore,Returning User
2073,2025-01-18,iOS,Malaysia,Returning User
2074,2025-04-16,Web,Indonesia,Returning User
2075,2025-01-20,iOS,Singapore,Returning User
2076,2025-02-12,Android,Indonesia,Returning User
2077,2025-01-19,iOS,Thailand,New User
2078,2025-04-13,Web,Thailand,New User
2079,2025-03-06,Android,Malaysia,New User
2080,2025-04-29,Android,Indonesia,New User
2081,2025-06-18,Android,Thailand,New User
2082,2025-03-13,Web,Malaysia,Returning User
2083,2025-06-05,Android,Singapore,New User
2084,2025-04-11,Android,Indonesia,Returning User
2085,2025-02-09,Android,Malaysia,New User
2086,2025-01-09,Web,Malaysia,Returning User
2087,2025-01-13,Web,Indonesia,New User
2088,2025-03-20,Android,Indonesia,New User
2089,2025-04-07,iOS,Malaysia,New User
2090,2025-03-03,Android,Indonesia,Returning User
2091,2025-01-04,Android,Malaysia,Returning User
2092,2025-01-17,Android,Indonesia,Returning User
2093,2025-06-20,Android,Malaysia,New User
